image,label
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123151_20190823123459_tile_2309.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123151_20190823123459_tile_2309.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123151_20190823123459_tile_2310.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123151_20190823123459_tile_2310.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123151_20190823123459_tile_2311.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123151_20190823123459_tile_2311.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123151_20190823123459_tile_2313.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123151_20190823123459_tile_2313.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123151_20190823123459_tile_2315.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123151_20190823123459_tile_2315.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123151_20190823123459_tile_2317.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123151_20190823123459_tile_2317.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2673.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2673.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2674.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2674.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2675.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2675.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2676.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2676.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2677.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2677.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2678.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2678.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2679.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2679.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2680.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2680.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2681.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2681.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2682.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2682.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2684.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2684.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2686.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2686.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2687.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2687.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2688.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2688.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9863.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9863.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9865.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9865.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9866.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9866.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9867.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9867.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9868.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9868.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9869.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9869.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9870.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9870.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9871.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9871.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9872.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9872.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9873.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9873.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9875.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9875.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9877.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9877.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2247.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2247.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2248.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2248.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2249.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2249.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2250.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2250.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2251.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2251.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2252.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2252.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2253.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2253.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2254.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2254.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2255.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2255.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2256.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2256.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2261.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2261.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2262.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124735_20190823125042_tile_2262.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8567.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8567.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8568.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8568.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8569.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8569.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8570.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8570.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8571.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8571.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8572.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8572.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8573.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8573.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8574.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8574.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8575.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8575.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8576.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8576.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8577.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8577.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8578.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8578.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8579.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8579.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8580.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8580.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8581.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8581.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8582.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125228_20190823125530_tile_8582.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1913.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1913.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1914.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1914.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1915.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1915.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1916.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1916.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1917.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1917.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1918.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1918.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1919.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1919.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1920.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1920.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1921.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1921.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1922.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1922.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1923.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1923.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1924.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1924.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1925.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1925.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1927.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823125732_20190823130048_tile_1927.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3610.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3610.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3611.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3611.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3612.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3612.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3613.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3613.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3614.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3614.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3615.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3615.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3616.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3616.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3617.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3617.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3619.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3619.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3621.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3621.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3623.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3623.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3625.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130239_20190823130540_tile_3625.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4262.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4262.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4264.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4264.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4265.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4265.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4266.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4266.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4267.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4267.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4268.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4268.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4269.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4269.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4270.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4270.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4271.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4271.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4272.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4272.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4273.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4273.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4274.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4274.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4275.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4275.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4276.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4276.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7533.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7533.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7535.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7535.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7536.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7536.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7537.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7537.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7538.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7538.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7539.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7539.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7540.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7540.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7541.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7541.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7542.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7542.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7547.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7547.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7548.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131240_20190823131533_tile_7548.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3495.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3495.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3497.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3497.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3499.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3499.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3500.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3500.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3501.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3501.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3502.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3502.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3503.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3503.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3504.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3504.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3505.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3505.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3506.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3506.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3507.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3507.tif
